listing_id,date,num_reviews,reviewers
42618048,2026-03-01,1,744428181
42618048,2025-11-01,1,105376406
42618048,2025-07-01,2,"553844848,114502299"
42618048,2026-04-01,1,436389220
42618048,2025-08-01,1,394855989
42618048,2025-06-01,4,"64473713,182943322,479389329,697130011"
37707183,2026-04-01,1,266761112
37707183,2026-05-01,2,"189067611,18224268"
37707183,2025-11-01,1,4332713
37707183,2025-10-01,1,427673690
37707183,2025-09-01,2,"131602437,147595137"
37707183,2025-08-01,2,"3894193,9453360"
37707183,2025-06-01,1,94847323
8771137,2025-07-01,2,"155142238,195282330"
45567548,2026-04-01,3,"35090156,347587348,476565848"
45567548,2026-03-01,3,"62440544,395611092,262051170"
45567548,2025-12-01,5,"202117019,337163773,540638562,6705360,136231503"
45567548,2025-10-01,4,"363489948,479898634,185933474,147377263"
45567548,2025-09-01,2,"408441972,127962956"
45567548,2025-08-01,7,"115937575,687791411,440915485,172947169,211752343,409306226,279273431"
45567548,2025-07-01,6,"107080010,536858385,590255340,561493809,244779469,685345574"
45567548,2025-06-01,6,"69042746,10800172,357294543,176262035,71851009,414523154"
34255853,2025-07-01,1,20213032
34255853,2026-03-01,1,748696287
34255853,2026-04-01,1,164889772
34255853,2026-02-01,2,"168460145,25935734"
34255853,2025-06-01,2,"544144014,225251260"
37452907,2026-05-01,1,147052853
37452907,2026-03-01,2,"181808731,154763257"
37452907,2025-07-01,6,"471873935,261432966,65229821,156964029,84563904,227064793"
37452907,2025-09-01,2,"218844529,246807970"
37452907,2025-11-01,2,"719283513,670765203"
37452907,2026-01-01,1,467435815
37452907,2026-04-01,4,"129541348,337041037,723275750,245868996"
37452907,2026-02-01,1,280017330
37452907,2025-06-01,4,"426609726,64738990,162369362,117596299"
37452907,2025-08-01,5,"94367164,488904106,210133905,400456966,396318847"
37452907,2025-10-01,4,"206641246,568776167,11581979,202612759"
36087976,2025-08-01,2,"271406676,396499342"
36087976,2025-07-01,1,558433715
47444096,2026-01-01,4,"584678816,279252279,219117667,70839102"
47444096,2025-11-01,2,"112743400,31824253"
47444096,2025-09-01,2,"39181911,710946387"
47444096,2025-07-01,3,"545494702,387676651,24445204"
47444096,2026-02-01,1,558091578
47444096,2025-12-01,3,"38188863,140738466,263477660"
47444096,2025-10-01,1,348042069
47444096,2025-08-01,2,"502049598,271338766"
47741862,2026-03-01,2,"278325967,239096641"
47741862,2026-01-01,1,245182141
47741862,2025-11-01,2,"327476140,422717271"
47741862,2025-09-01,3,"208551131,692254034,422874805"
47741862,2025-12-01,2,"41946823,347262256"
47741862,2025-10-01,1,215881822
47741862,2025-08-01,2,"89519407,442999897"
47741862,2025-06-01,2,"239516400,316097259"
40501313,2025-07-01,2,"446573473,73375334"
40501313,2025-06-01,3,"561562897,31661245,134156645"
40501313,2025-10-01,1,26178363
40501313,2026-04-01,1,2656987
15882730,2026-03-01,6,"243552748,59798095,161562916,224156769,675774083,398811671"
15882730,2025-11-01,5,"177754419,534876941,379851851,211052164,200475071"
15882730,2025-07-01,6,"340584450,697272040,348975461,698304672,16145691,358211775"
15882730,2026-02-01,1,441753725
15882730,2025-10-01,2,"451567320,129560055"
15882730,2025-06-01,7,"18416042,93233715,574683165,168968157,589609404,203603628,503219748"
15882730,2026-01-01,2,"29665429,591302458"
15882730,2025-09-01,3,"598648750,506173426,703954514"
15882730,2026-04-01,1,390704556
15882730,2025-08-01,4,"681370994,439837206,146961061,235237634"
45494190,2025-10-01,1,383343972
45494190,2025-09-01,1,388521367
45494190,2025-08-01,2,"171362715,713960185"
45494190,2025-07-01,3,"453180790,468231160,117982866"
45494190,2025-06-01,2,"91819558,115734035"
33555569,2025-07-01,3,"361591966,584240262,446407658"
33555569,2025-06-01,1,180694298
33555569,2025-09-01,1,150476422
33555569,2025-08-01,2,"371271063,151534785"
33555569,2025-10-01,1,120866983
33555569,2026-05-01,1,288716728
24426387,2026-05-01,3,"22131284,113035523,110556547"
24426387,2026-04-01,7,"113675792,104791438,199550458,695558727,26729635,290490218,474495058"
24426387,2026-03-01,7,"118116823,467881009,4265381,737239858,113517898,669740044,63293148"
24426387,2026-02-01,4,"17513023,407691623,12809291,3505150"
24426387,2026-01-01,1,689668990
24426387,2025-12-01,1,94106828
24426387,2025-11-01,5,"458479119,17403670,653602639,134742130,123771339"
24426387,2025-10-01,6,"577628048,304657742,104130453,488363104,380712637,106026163"
24426387,2025-09-01,6,"284230026,247117856,341421780,126508550,380730622,47042358"
24426387,2025-08-01,5,"68569372,332788745,396112875,138986697,105278195"
24426387,2025-07-01,2,"336849824,104726034"
24426387,2025-06-01,5,"204373438,690548052,277210582,19775341,192962212"
39177693,2025-11-01,2,"652072744,160993293"
39177693,2025-09-01,2,"224488323,170556572"
39177693,2026-03-01,2,"392166929,578791832"
39177693,2026-01-01,2,"231609722,341443427"
39177693,2025-12-01,2,"728415159,74165827"
39177693,2025-08-01,3,"246689776,242567569,398763504"
39177693,2026-04-01,3,"698947706,56133503,104547584"
39177693,2026-02-01,1,392166929
39177693,2025-10-01,2,"446393572,24041353"
20686735,2025-09-01,2,"23040409,669186888"
20686735,2025-07-01,3,"673789719,589627666,338561954"
20686735,2026-03-01,3,"127526631,691547685,467168018"
20686735,2025-11-01,3,"241771075,724815112,237883596"
20686735,2026-01-01,3,"545822843,348345972,154711554"
20686735,2025-08-01,5,"415870950,711636168,405469845,677194661,491324766"
20686735,2025-06-01,4,"665996182,177220947,583427282,77661206"
20686735,2026-04-01,2,"694455621,278983944"
20686735,2025-10-01,2,"415729795,18138309"
20686735,2025-12-01,3,"725024855,218758858,9502939"
38979847,2025-08-01,3,"565595994,364408493,29128363"
38979847,2025-07-01,1,564154926
38979847,2025-06-01,1,194838965
46835784,2025-12-01,1,257889434
46835784,2025-09-01,1,355749637
46835784,2025-07-01,1,38613744
46835784,2025-06-01,1,37987812
13138464,2026-03-01,2,"208003854,684903334"
13138464,2025-07-01,3,"337862750,708613281,177353342"
13138464,2025-12-01,1,44265581
13138464,2025-08-01,2,"21475565,677549577"
13138464,2025-06-01,2,"399916984,424369195"
35699398,2025-09-01,1,453144272
35699398,2025-07-01,5,"699049741,705140743,453144272,25792829,113475335"
35699398,2025-10-01,2,"44696403,387376327"
35699398,2025-08-01,3,"575752153,237878644,437443366"
35699398,2025-06-01,3,"17477777,44261700,411362978"
47781184,2026-04-01,2,"448461528,58059972"
47781184,2025-10-01,1,78085528
47781184,2025-08-01,2,"7779142,566610209"
47781184,2025-07-01,1,392741820
20182345,2026-03-01,1,217789937
20182345,2025-09-01,1,702485112
20182345,2025-07-01,3,"474533477,403096312,55693929"
20182345,2026-04-01,2,"298125311,89934684"
20182345,2025-10-01,1,721487836
20182345,2025-06-01,2,"406650488,554849702"
31518576,2026-03-01,2,"10015354,31924171"
31518576,2025-11-01,1,285121244
31518576,2025-07-01,2,"448482981,389268539"
31518576,2025-10-01,2,"368949095,397352029"
31518576,2025-08-01,1,359021792
31518576,2025-06-01,2,"697486,59964107"
33470546,2026-03-01,4,"506850529,21803686,665319258,209589714"
33470546,2025-11-01,3,"490843952,484097346,26001166"
33470546,2025-09-01,4,"74234651,172839237,162762168,367844820"
33470546,2025-07-01,6,"347894107,419529396,672329508,656491001,415811943,17241380"
33470546,2026-01-01,4,"145554442,534035115,17241380,79149266"
33470546,2026-04-01,4,"503317222,751598103,239150942,726581578"
33470546,2025-12-01,3,"578145302,270767866,30939242"
33470546,2025-10-01,2,"717953148,411314618"
33470546,2025-08-01,4,"423159069,354145248,402781380,467709939"
33470546,2025-06-01,5,"367206835,246176987,389991754,399831117,63416911"
33470546,2026-02-01,1,244925454
21624518,2026-05-01,3,"345852192,481030780,516260949"
